True_DX,True_DY,True_Theta_Deg,Est_DX,Est_DY,Est_Theta_Deg,Error_Trans,Error_Theta,Iter,Time_ms,Converged
-0.3,0,0,-0.296669,0.017897,0.0182669,0.0182043,0.0182669,101,35,0
-0.3,0,0,-0.295249,0.0189833,0.0303228,0.0195689,0.0303228,101,35,0
-0.2,0,0,-0.195289,-5.39947e-05,-0.0162875,0.00471164,0.0162875,6,2,1
-0.2,0,0,-0.200628,-0.0187146,-0.0430521,0.0187251,0.0430521,101,36,0
-0.2,0,0,-0.202019,-0.0208744,-0.0233614,0.0209718,0.0233614,101,35,0
-0.2,0,0,-0.199644,0.0188077,0.00802727,0.018811,0.00802727,101,35,0
-0.2,0,0,-0.204151,-0.0197787,-0.0228927,0.0202095,0.0228927,101,35,0
-0.2,0,0,-0.197327,0.00105957,-0.00889615,0.00287521,0.00889615,4,1,1
-0.2,0,0,-0.202249,-0.020064,-0.00315941,0.0201897,0.00315941,101,35,0
-0.2,0,0,-0.20195,-0.0186955,-0.0198306,0.018797,0.0198306,101,36,0
-0.2,0,0,-0.205687,0.000845893,-0.00165868,0.00575001,0.00165868,3,1,1
-0.2,0,0,-0.20317,-0.020109,-0.0309625,0.0203573,0.0309625,101,36,0
-0.2,0,0,-0.203276,-0.0143606,-0.0298492,0.0147295,0.0298492,101,35,0
-0.2,0,0,-0.195975,0.0194358,0.0265242,0.0198482,0.0265242,101,35,0
-0.2,0,0,-0.194537,0.0209726,0.0232894,0.0216725,0.0232894,101,36,0
-0.2,0,0,-0.202601,-0.00122532,-0.00621046,0.00287518,0.00621046,4,1,1
-0.2,0,0,-0.202199,-0.0184347,-0.0249945,0.0185654,0.0249945,101,35,0
-0.2,0,0,-0.196007,-0.0042028,0.0227687,0.00579735,0.0227687,4,1,1
-0.2,0,0,-0.194407,0.00259396,0.00716748,0.00616494,0.00716748,4,1,1
-0.2,0,0,-0.198011,0.016307,0.0206217,0.0164278,0.0206217,101,35,0
-0.2,0,0,-0.19657,0.0205933,0.0422236,0.0208769,0.0422236,101,35,0
-0.2,0,0,-0.20325,-0.0237808,-0.0430159,0.0240019,0.0430159,101,35,0
-0.1,0,0,-0.101412,0.00437432,0.0175025,0.00459648,0.0175025,59,21,1
-0.1,0,0,-0.0958451,-0.00244223,-0.023619,0.00481947,0.023619,3,1,1
-0.1,0,0,-0.0963531,0.0176433,0.0229599,0.0180163,0.0229599,101,35,0
-0.1,0,0,-0.105816,-0.00398305,0.000205332,0.00704915,0.000205332,6,2,1
-0.1,0,0,-0.0982878,-0.00476465,-0.00495425,0.00506295,0.00495425,3,1,1
-0.1,0,0,-0.0999606,-0.017433,-0.0230118,0.017433,0.0230118,101,35,0
-0.1,0,0,-0.102228,-0.0155462,-0.0233495,0.015705,0.0233495,101,36,0
-0.1,0,0,-0.0972889,0.0189501,0.0218474,0.019143,0.0218474,101,35,0
-0.1,0,0,-0.0996068,-0.0176646,-0.0408989,0.017669,0.0408989,101,36,0
-0.1,0,0,-0.095255,0.0169908,0.0326358,0.0176409,0.0326358,101,35,0
-0.1,0,0,-0.102389,0.00621851,-0.0120289,0.00666168,0.0120289,5,1,1
-0.1,0,0,-0.101451,-0.00132194,-0.0198421,0.00196319,0.0198421,4,1,1
-0.1,0,0,-0.0981886,-0.00123227,-0.0184173,0.00219084,0.0184173,3,1,1
-0.1,0,0,-0.0957764,0.0180322,0.0122385,0.0185202,0.0122385,101,35,0
-0.1,0,0,-0.100343,-0.0132274,-0.0152951,0.0132318,0.0152951,101,36,0
-0.1,0,0,-0.105417,-0.00175467,0.00646621,0.00569366,0.00646621,4,1,1
-0.1,0,0,-0.0962438,-7.16058e-05,-0.0199794,0.00375691,0.0199794,3,1,1
-0.1,0,0,-0.103565,-0.0182338,-0.0255358,0.018579,0.0255358,101,36,0
-0.1,0,0,-0.0989632,-0.0106667,-0.0231778,0.010717,0.0231778,101,35,0
-0.1,0,0,-0.0995415,-0.00290803,0.00059625,0.00294395,0.00059625,3,1,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.08555e-06,1.9768e-06,2.08555e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.36227e-06,1.9768e-06,2.36227e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.08673e-06,1.9768e-06,2.08673e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-1.91747e-06,1.9768e-06,1.91747e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.45638e-06,1.9768e-06,2.45638e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.20447e-06,1.9768e-06,2.20447e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.28345e-06,1.9768e-06,2.28345e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.15558e-06,1.9768e-06,2.15558e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.24907e-06,1.9768e-06,2.24907e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.14785e-06,1.9768e-06,2.14785e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.27985e-06,1.9768e-06,2.27985e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.08786e-06,1.9768e-06,2.08786e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.1737e-06,1.9768e-06,2.1737e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.05666e-06,1.9768e-06,2.05666e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.32344e-06,1.9768e-06,2.32344e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.1946e-06,1.9768e-06,2.1946e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.28778e-06,1.9768e-06,2.28778e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.35483e-06,1.9768e-06,2.35483e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.07949e-06,1.9768e-06,2.07949e-06,1,0,1
0,0,0,-1.39781e-06,-1.39781e-06,-2.14833e-06,1.9768e-06,2.14833e-06,1,0,1
0.1,0,0,0.10615,0.00225602,-0.00308443,0.00655042,0.00308443,3,1,1
0.1,0,0,0.106776,-0.00144191,0.00418393,0.00692754,0.00418393,3,1,1
0.1,0,0,0.103005,0.0178648,0.0222272,0.0181158,0.0222272,101,36,0
0.1,0,0,0.0950473,-0.0196994,-0.0331514,0.0203125,0.0331514,101,35,0
0.1,0,0,0.100002,0.0206816,0.0394584,0.0206816,0.0394584,101,35,0
0.1,0,0,0.105799,0.014208,0.0384525,0.0153458,0.0384525,101,35,0
0.1,0,0,0.102105,0.0011553,0.00800166,0.00240093,0.00800166,3,1,1
0.1,0,0,0.0965138,0.00195204,0.00618049,0.00399548,0.00618049,3,1,1
0.1,0,0,0.103356,0.017926,0.0229412,0.0182374,0.0229412,101,36,0
0.1,0,0,0.0984947,-0.00360289,0.00345079,0.00390472,0.00345079,3,1,1
0.1,0,0,0.0984905,0.00428738,0.0184929,0.00454535,0.0184929,3,1,1
0.1,0,0,0.0967884,-0.0154329,-0.0253162,0.0157635,0.0253162,101,36,0
0.1,0,0,0.102672,0.0195267,0.018318,0.0197087,0.018318,101,35,0
0.1,0,0,0.0956201,-0.0176845,-0.037188,0.0182188,0.037188,101,36,0
0.1,0,0,0.0989957,-0.0182135,-0.0175524,0.0182412,0.0175524,101,36,0
0.1,0,0,0.100761,-0.0154545,-0.0132857,0.0154732,0.0132857,101,35,0
0.1,0,0,0.0932949,-0.0167735,-0.0235063,0.018064,0.0235063,101,35,0
0.1,0,0,0.0971059,-0.0178458,-0.0168322,0.018079,0.0168322,101,37,0
0.1,0,0,0.10337,0.0158302,0.0308217,0.0161851,0.0308217,101,35,0
0.1,0,0,0.0926095,-0.0140638,-0.028432,0.0158874,0.028432,101,35,0
0.2,0,0,0.202541,0.0158746,0.0254972,0.0160768,0.0254972,101,36,0
0.2,0,0,0.20581,0.0209624,0.0223908,0.0217526,0.0223908,101,35,0
